Timestamp,EulerH,EulerR,EulerP,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,GravityX,GravityY,GravityZ,TemperatureInCelcius,SystemCalibration,GyroCalibration,AccelerometerCalibration,MagnotometerCalibration,BatteryLevel,Received,Skipped
627185,44,-3.5,-10.8125,-0.9224853515625,-0.09918212890625,0.00701904296875,0.37298583984375,0.07,-0.05,0,-0.59,1.84,9.61,29,0,0,3,2,0,4091,0,2016-08-22 15:03:01.748
627195,44,-3.5,-10.8125,-0.9224853515625,-0.0989990234375,0.00689697265625,0.37310791015625,0.06,-0.07,-0.04,-0.59,1.84,9.61,29,0,0,3,2,0,4092,0,2016-08-22 15:03:01.758
627205,44,-3.5,-10.8125,-0.9224853515625,-0.0989990234375,0.00689697265625,0.37310791015625,0.05,-0.09,-0.1,-0.59,1.84,9.61,29,0,0,3,2,0,4093,0,2016-08-22 15:03:01.768
627215,44,-3.5,-10.8125,-0.9224853515625,-0.0989990234375,0.00689697265625,0.37310791015625,0.03,-0.04,-0.1,-0.59,1.84,9.61,29,0,0,3,2,0,4094,0,2016-08-22 15:03:01.778
627225,44,-3.5,-10.8125,-0.9224853515625,-0.09906005859375,0.0069580078125,0.37298583984375,0.01,-0.04,-0.06,-0.59,1.84,9.61,29,0,0,3,2,0,4095,0,2016-08-22 15:03:01.788
627235,44,-3.5,-10.8125,-0.92254638671875,-0.09918212890625,0.0069580078125,0.37286376953125,-0.01,0.02,0,-0.59,1.84,9.61,29,0,0,3,2,0,4096,0,2016-08-22 15:03:01.798
627245,44,-3.5,-10.875,-0.92254638671875,-0.09930419921875,0.00701904296875,0.37274169921875,-0.02,0.06,-0.04,-0.59,1.85,9.61,29,0,0,3,2,0,4097,0,2016-08-22 15:03:01.808
627255,43.9375,-3.4375,-10.875,-0.922607421875,-0.09942626953125,0.007080078125,0.3726806640625,0,0.08,-0.12,-0.59,1.85,9.61,29,0,0,3,2,0,4098,0,2016-08-22 15:03:01.818
627265,43.9375,-3.4375,-10.875,-0.922607421875,-0.09954833984375,0.00714111328125,0.37255859375,0.03,0.11,-0.06,-0.59,1.85,9.61,29,0,0,3,2,0,4099,0,2016-08-22 15:03:01.828
627275,43.9375,-3.4375,-10.875,-0.922607421875,-0.099609375,0.00714111328125,0.37255859375,0.04,0.13,-0.04,-0.59,1.85,9.61,29,0,0,3,2,0,4100,0,2016-08-22 15:03:01.838
627285,43.9375,-3.4375,-10.875,-0.922607421875,-0.099609375,0.00714111328125,0.37255859375,0.04,0.14,-0.02,-0.59,1.85,9.61,29,0,0,3,2,0,4101,0,2016-08-22 15:03:01.848
627295,43.9375,-3.5,-10.875,-0.922607421875,-0.09954833984375,0.007080078125,0.37255859375,0.02,0.12,-0.01,-0.59,1.85,9.61,29,0,0,3,2,0,4102,0,2016-08-22 15:03:01.858
627305,43.9375,-3.5,-10.875,-0.922607421875,-0.09942626953125,0.00701904296875,0.37255859375,0.01,0.02,-0.13,-0.59,1.84,9.61,29,0,0,3,2,0,4103,0,2016-08-22 15:03:01.868
627315,43.9375,-3.5,-10.875,-0.922607421875,-0.09930419921875,0.0069580078125,0.37261962890625,0.03,-0.03,-0.05,-0.6,1.84,9.61,29,0,0,3,2,0,4104,0,2016-08-22 15:03:01.878
627325,43.9375,-3.5,-10.8125,-0.922607421875,-0.09918212890625,0.00689697265625,0.3726806640625,0.03,-0.03,-0.03,-0.6,1.84,9.61,29,0,0,3,2,0,4105,0,2016-08-22 15:03:01.888
627335,44,-3.5,-10.8125,-0.922607421875,-0.09912109375,0.00689697265625,0.372802734375,0.06,-0.07,0.01,-0.6,1.84,9.61,29,0,0,3,2,0,4106,0,2016-08-22 15:03:01.898
627345,44,-3.5,-10.8125,-0.922607421875,-0.09912109375,0.00689697265625,0.372802734375,0.08,-0.04,-0.05,-0.6,1.84,9.61,29,0,0,3,2,0,4107,0,2016-08-22 15:03:01.908
627355,44,-3.5,-10.8125,-0.92254638671875,-0.09918212890625,0.00689697265625,0.372802734375,0.06,-0.03,-0.13,-0.6,1.84,9.61,29,0,0,3,2,0,4108,0,2016-08-22 15:03:01.918
627365,43.9375,-3.5,-10.875,-0.922607421875,-0.099365234375,0.00689697265625,0.37274169921875,0.04,-0.02,-0.11,-0.6,1.84,9.61,29,0,0,3,2,0,4109,0,2016-08-22 15:03:01.928
627375,43.9375,-3.5,-10.875,-0.922607421875,-0.0994873046875,0.0069580078125,0.3726806640625,0,0.01,-0.01,-0.6,1.85,9.61,29,0,0,3,2,0,4110,0,2016-08-22 15:03:01.938
627385,43.9375,-3.5,-10.875,-0.922607421875,-0.09967041015625,0.007080078125,0.37261962890625,0,0.04,-0.06,-0.6,1.85,9.61,29,0,0,3,2,0,4111,0,2016-08-22 15:03:01.948
627395,43.9375,-3.5,-10.9375,-0.922607421875,-0.099853515625,0.00714111328125,0.37255859375,0,0.05,-0.05,-0.6,1.86,9.6,29,0,0,3,2,0,4112,0,2016-08-22 15:03:01.958
627405,43.9375,-3.5,-10.9375,-0.922607421875,-0.10003662109375,0.0072021484375,0.37249755859375,0,0.05,-0.13,-0.6,1.86,9.6,29,0,0,3,2,0,4113,0,2016-08-22 15:03:01.968
627415,43.9375,-3.5,-10.9375,-0.922607421875,-0.10015869140625,0.00726318359375,0.3724365234375,0.02,0.06,-0.06,-0.59,1.86,9.6,29,0,0,3,2,0,4114,0,2016-08-22 15:03:01.978
627425,43.9375,-3.5,-10.9375,-0.922607421875,-0.10028076171875,0.00732421875,0.37237548828125,0.05,0.06,-0.01,-0.59,1.86,9.6,29,0,0,3,2,0,4115,0,2016-08-22 15:03:01.988
627435,43.9375,-3.5,-10.9375,-0.922607421875,-0.10028076171875,0.00726318359375,0.37237548828125,0.07,0.08,0,-0.6,1.86,9.6,29,0,0,3,2,0,4116,0,2016-08-22 15:03:01.998
627445,43.9375,-3.5,-10.9375,-0.922607421875,-0.10028076171875,0.0072021484375,0.37237548828125,0.05,0.09,0,-0.6,1.86,9.6,29,0,0,3,2,0,4117,0,2016-08-22 15:03:02.008
627455,43.9375,-3.5,-10.9375,-0.922607421875,-0.1002197265625,0.00714111328125,0.37237548828125,0.02,0.07,-0.12,-0.6,1.86,9.6,29,0,0,3,2,0,4118,0,2016-08-22 15:03:02.018
627465,43.9375,-3.5,-10.9375,-0.92266845703125,-0.10015869140625,0.00701904296875,0.37237548828125,0.01,0.04,-0.1,-0.6,1.86,9.6,29,0,0,3,2,0,4119,0,2016-08-22 15:03:02.028
627475,43.9375,-3.5,-10.9375,-0.92266845703125,-0.10009765625,0.00701904296875,0.37237548828125,0,0,-0.05,-0.6,1.86,9.6,29,0,0,3,2,0,4120,0,2016-08-22 15:03:02.038
627485,43.9375,-3.5,-10.9375,-0.92266845703125,-0.10003662109375,0.0069580078125,0.37237548828125,0.02,0,-0.03,-0.6,1.86,9.6,29,0,0,3,2,0,4121,0,2016-08-22 15:03:02.048
627495,43.9375,-3.5,-10.9375,-0.92266845703125,-0.10003662109375,0.0069580078125,0.37237548828125,0.01,0,-0.04,-0.6,1.86,9.6,29,0,0,3,2,0,4122,0,2016-08-22 15:03:02.058
627505,43.9375,-3.5,-10.9375,-0.92266845703125,-0.10003662109375,0.0069580078125,0.37237548828125,0.01,-0.01,-0.15,-0.6,1.86,9.6,29,0,0,3,2,0,4123,0,2016-08-22 15:03:02.068
627515,43.9375,-3.5,-10.9375,-0.92266845703125,-0.10009765625,0.0069580078125,0.37225341796875,0.01,0,-0.07,-0.6,1.86,9.6,29,0,0,3,2,0,4124,0,2016-08-22 15:03:02.078
627525,43.9375,-3.5,-10.9375,-0.9227294921875,-0.10015869140625,0.0069580078125,0.3721923828125,0.01,0.01,0,-0.6,1.86,9.6,29,0,0,3,2,0,4125,0,2016-08-22 15:03:02.088
627535,43.875,-3.5,-10.9375,-0.9227294921875,-0.10028076171875,0.0069580078125,0.37213134765625,0,0.02,-0.04,-0.6,1.86,9.6,29,0,0,3,2,0,4126,0,2016-08-22 15:03:02.098
627545,43.875,-3.5,-10.9375,-0.9227294921875,-0.10040283203125,0.0069580078125,0.37213134765625,0.01,0.06,-0.03,-0.6,1.86,9.6,29,0,0,3,2,0,4127,0,2016-08-22 15:03:02.108
627555,43.875,-3.5,-11,-0.92266845703125,-0.1004638671875,0.00689697265625,0.37213134765625,0,0.08,-0.08,-0.6,1.86,9.6,29,0,0,3,2,0,4128,0,2016-08-22 15:03:02.118
627565,43.875,-3.5,-11,-0.92266845703125,-0.1004638671875,0.00689697265625,0.37213134765625,0.01,0.09,-0.07,-0.6,1.86,9.6,29,0,0,3,2,0,4129,0,2016-08-22 15:03:02.128
627575,43.875,-3.5,-11,-0.92266845703125,-0.1004638671875,0.00689697265625,0.37213134765625,0.02,0.13,-0.03,-0.6,1.86,9.6,29,0,0,3,2,0,4130,0,2016-08-22 15:03:02.138
627585,43.875,-3.5,-11,-0.9227294921875,-0.1004638671875,0.0068359375,0.37213134765625,0.04,0.09,-0.04,-0.6,1.86,9.6,29,0,0,3,2,0,4131,0,2016-08-22 15:03:02.148
627595,43.875,-3.5,-10.9375,-0.9227294921875,-0.100341796875,0.0068359375,0.37213134765625,0.02,0.09,0.03,-0.6,1.86,9.6,29,0,0,3,2,0,4132,0,2016-08-22 15:03:02.158
627605,43.875,-3.5,-10.9375,-0.9227294921875,-0.10028076171875,0.00677490234375,0.37213134765625,0.02,0.04,-0.11,-0.6,1.86,9.6,29,0,0,3,2,0,4133,0,2016-08-22 15:03:02.168
627615,43.875,-3.5625,-10.9375,-0.9227294921875,-0.10015869140625,0.00665283203125,0.37213134765625,0.01,0,-0.11,-0.61,1.86,9.6,29,0,0,3,2,0,4134,0,2016-08-22 15:03:02.178
627625,43.875,-3.5625,-10.9375,-0.9227294921875,-0.10009765625,0.00665283203125,0.37213134765625,0.03,-0.04,-0.07,-0.61,1.85,9.6,29,0,0,3,2,0,4135,0,2016-08-22 15:03:02.188
627635,43.875,-3.5625,-10.9375,-0.9227294921875,-0.10003662109375,0.006591796875,0.3721923828125,0.03,-0.04,-0.03,-0.61,1.85,9.6,29,0,0,3,2,0,4136,0,2016-08-22 15:03:02.198
627645,43.9375,-3.5625,-10.9375,-0.9227294921875,-0.10003662109375,0.006591796875,0.37225341796875,0.03,-0.06,-0.04,-0.61,1.85,9.6,29,0,0,3,2,0,4137,0,2016-08-22 15:03:02.208
627655,43.9375,-3.5625,-10.9375,-0.9227294921875,-0.10009765625,0.00665283203125,0.37225341796875,0.01,-0.05,-0.13,-0.61,1.86,9.6,29,0,0,3,2,0,4138,0,2016-08-22 15:03:02.218
627665,43.9375,-3.5625,-10.9375,-0.92266845703125,-0.10028076171875,0.0067138671875,0.37225341796875,0,-0.05,-0.07,-0.61,1.86,9.6,29,0,0,3,2,0,4139,0,2016-08-22 15:03:02.228
627675,43.9375,-3.5625,-11,-0.92266845703125,-0.10052490234375,0.0068359375,0.37225341796875,0.03,0,-0.04,-0.61,1.86,9.6,29,0,0,3,2,0,4140,0,2016-08-22 15:03:02.238
627685,43.9375,-3.5625,-11,-0.922607421875,-0.10076904296875,0.00689697265625,0.37225341796875,0.01,0.04,-0.02,-0.61,1.87,9.6,29,0,0,3,2,0,4141,0,2016-08-22 15:03:02.248
627695,43.875,-3.5625,-11.0625,-0.922607421875,-0.10101318359375,0.00701904296875,0.3721923828125,0.02,0.12,0,-0.61,1.87,9.6,29,0,0,3,2,0,4142,0,2016-08-22 15:03:02.258
627705,43.875,-3.5625,-11.0625,-0.922607421875,-0.1011962890625,0.00701904296875,0.37213134765625,0.02,0.19,-0.12,-0.61,1.88,9.6,29,0,0,3,2,0,4143,0,2016-08-22 15:03:02.268
627715,43.875,-3.5625,-11.0625,-0.92266845703125,-0.10125732421875,0.0069580078125,0.37200927734375,0.02,0.12,-0.12,-0.61,1.88,9.6,29,0,0,3,2,0,4144,0,2016-08-22 15:03:02.278
627725,43.875,-3.5625,-11.0625,-0.92266845703125,-0.1011962890625,0.0069580078125,0.37200927734375,0.01,0.07,-0.05,-0.61,1.88,9.6,29,0,0,3,2,0,4145,0,2016-08-22 15:03:02.288
627735,43.875,-3.5625,-11.0625,-0.92266845703125,-0.10107421875,0.00689697265625,0.3720703125,0.02,0.02,0.02,-0.61,1.87,9.6,29,0,0,3,2,0,4146,0,2016-08-22 15:03:02.298
627745,43.9375,-3.5625,-11,-0.922607421875,-0.10089111328125,0.0068359375,0.37225341796875,0.05,0,0.01,-0.61,1.87,9.6,29,0,0,3,2,0,4147,0,2016-08-22 15:03:02.308
627755,43.9375,-3.5625,-11,-0.92254638671875,-0.10076904296875,0.0067138671875,0.37237548828125,0.03,-0.06,-0.1,-0.61,1.87,9.6,29,0,0,3,2,0,4148,0,2016-08-22 15:03:02.318
627765,43.9375,-3.5625,-11,-0.92254638671875,-0.10064697265625,0.0067138671875,0.37249755859375,0.06,-0.05,-0.05,-0.61,1.87,9.6,29,0,0,3,2,0,4149,0,2016-08-22 15:03:02.328
627775,43.9375,-3.5625,-11,-0.92254638671875,-0.10064697265625,0.0067138671875,0.37249755859375,0.07,-0.05,-0.05,-0.61,1.87,9.6,29,0,0,3,2,0,4150,0,2016-08-22 15:03:02.338
627785,43.9375,-3.5625,-11,-0.92254638671875,-0.10076904296875,0.0067138671875,0.3724365234375,0.05,-0.03,0,-0.61,1.87,9.6,29,0,0,3,2,0,4151,0,2016-08-22 15:03:02.348
627795,43.9375,-3.5625,-11,-0.92254638671875,-0.10089111328125,0.0068359375,0.372314453125,0.03,0,-0.02,-0.61,1.87,9.6,29,0,0,3,2,0,4152,0,2016-08-22 15:03:02.358
627805,43.9375,-3.5625,-11.0625,-0.922607421875,-0.10113525390625,0.00689697265625,0.37225341796875,0.01,0.02,-0.12,-0.61,1.88,9.6,29,0,0,3,2,0,4153,0,2016-08-22 15:03:02.368
627815,43.9375,-3.5625,-11.0625,-0.92254638671875,-0.101318359375,0.0069580078125,0.37225341796875,0.02,0.04,-0.08,-0.61,1.88,9.6,29,0,0,3,2,0,4154,0,2016-08-22 15:03:02.378
627825,43.9375,-3.5625,-11.0625,-0.92254638671875,-0.10150146484375,0.00701904296875,0.37225341796875,0.01,0.11,-0.03,-0.61,1.88,9.6,29,0,0,3,2,0,4155,0,2016-08-22 15:03:02.388
627835,43.9375,-3.5625,-11.125,-0.92254638671875,-0.1015625,0.007080078125,0.37225341796875,0.02,0.11,0.01,-0.61,1.88,9.6,29,0,0,3,2,0,4156,0,2016-08-22 15:03:02.398
627845,43.9375,-3.5625,-11.125,-0.92254638671875,-0.1015625,0.007080078125,0.3721923828125,0.02,0.08,-0.03,-0.61,1.88,9.6,29,0,0,3,2,0,4157,0,2016-08-22 15:03:02.408
627855,43.9375,-3.5625,-11.125,-0.92254638671875,-0.1015625,0.007080078125,0.3721923828125,0.01,0.06,-0.1,-0.61,1.88,9.6,29,0,0,3,2,0,4158,0,2016-08-22 15:03:02.418
627865,43.9375,-3.5625,-11.0625,-0.92254638671875,-0.10150146484375,0.007080078125,0.3721923828125,0.02,0.04,-0.07,-0.61,1.88,9.6,29,0,0,3,2,0,4159,0,2016-08-22 15:03:02.428
627875,43.9375,-3.5625,-11.0625,-0.92254638671875,-0.1014404296875,0.0069580078125,0.3721923828125,0.03,0.03,-0.03,-0.61,1.88,9.6,29,0,0,3,2,0,4160,0,2016-08-22 15:03:02.438
627885,43.9375,-3.5625,-11.0625,-0.922607421875,-0.10125732421875,0.00689697265625,0.3721923828125,0.01,0,0,-0.61,1.88,9.6,29,0,0,3,2,0,4161,0,2016-08-22 15:03:02.448
627895,43.9375,-3.5625,-11.0625,-0.922607421875,-0.1011962890625,0.0068359375,0.3721923828125,0,-0.01,0,-0.61,1.88,9.6,29,0,0,3,2,0,4162,0,2016-08-22 15:03:02.458
627905,43.9375,-3.5625,-11.0625,-0.922607421875,-0.10107421875,0.0068359375,0.3721923828125,-0.01,-0.06,-0.12,-0.61,1.87,9.6,29,0,0,3,2,0,4163,0,2016-08-22 15:03:02.468
627915,43.9375,-3.5625,-11.0625,-0.922607421875,-0.10107421875,0.0068359375,0.3721923828125,-0.02,-0.06,-0.09,-0.61,1.87,9.6,29,0,0,3,2,0,4164,0,2016-08-22 15:03:02.478
627925,43.9375,-3.5625,-11.0625,-0.922607421875,-0.1011962890625,0.00689697265625,0.3721923828125,0,-0.01,-0.04,-0.61,1.88,9.6,29,0,0,3,2,0,4165,0,2016-08-22 15:03:02.488
627935,43.875,-3.5625,-11.0625,-0.922607421875,-0.101318359375,0.0069580078125,0.37213134765625,0.01,0.04,-0.03,-0.61,1.88,9.6,29,0,0,3,2,0,4166,0,2016-08-22 15:03:02.498
627945,43.875,-3.5625,-11.0625,-0.922607421875,-0.10150146484375,0.00701904296875,0.3720703125,0.02,0.07,-0.07,-0.61,1.88,9.6,29,0,0,3,2,0,4167,0,2016-08-22 15:03:02.508
627955,43.875,-3.5625,-11.125,-0.922607421875,-0.10162353515625,0.007080078125,0.37200927734375,0.04,0.1,-0.16,-0.61,1.89,9.6,29,0,0,3,2,0,4168,0,2016-08-22 15:03:02.518
627965,43.875,-3.5625,-11.125,-0.92266845703125,-0.10174560546875,0.00714111328125,0.3719482421875,0.05,0.11,-0.11,-0.61,1.89,9.6,29,0,0,3,2,0,4169,0,2016-08-22 15:03:02.528
627975,43.875,-3.5625,-11.125,-0.92266845703125,-0.10174560546875,0.00714111328125,0.3719482421875,-0.01,0.1,-0.07,-0.61,1.89,9.6,29,0,0,3,2,0,4170,0,2016-08-22 15:03:02.538
627985,43.875,-3.5625,-11.125,-0.92266845703125,-0.1016845703125,0.007080078125,0.3719482421875,-0.03,0.06,-0.05,-0.61,1.89,9.6,29,0,0,3,2,0,4171,0,2016-08-22 15:03:02.548
627995,43.875,-3.5625,-11.125,-0.92266845703125,-0.1015625,0.00714111328125,0.3719482421875,-0.02,0.02,-0.02,-0.61,1.89,9.6,29,0,0,3,2,0,4172,0,2016-08-22 15:03:02.558
628005,43.875,-3.5625,-11.125,-0.922607421875,-0.10150146484375,0.00714111328125,0.37200927734375,-0.02,0,-0.08,-0.61,1.88,9.6,29,0,0,3,2,0,4173,0,2016-08-22 15:03:02.568
628015,43.875,-3.5625,-11.125,-0.922607421875,-0.1014404296875,0.00726318359375,0.37213134765625,0.05,0.01,-0.06,-0.6,1.88,9.6,29,0,0,3,2,0,4174,0,2016-08-22 15:03:02.578
628025,43.9375,-3.5,-11.125,-0.92254638671875,-0.10150146484375,0.00732421875,0.37225341796875,0.05,0,-0.02,-0.6,1.89,9.6,29,0,0,3,2,0,4175,0,2016-08-22 15:03:02.588
628035,43.9375,-3.5,-11.125,-0.9224853515625,-0.1015625,0.0074462890625,0.372314453125,0.07,0.01,0,-0.6,1.89,9.6,29,0,0,3,2,0,4176,0,2016-08-22 15:03:02.598
628045,43.9375,-3.5,-11.125,-0.9224853515625,-0.1016845703125,0.007568359375,0.372314453125,0.04,0.01,0.01,-0.6,1.89,9.6,29,0,0,3,2,0,4177,0,2016-08-22 15:03:02.608
628055,43.9375,-3.5,-11.1875,-0.92242431640625,-0.10186767578125,0.0076904296875,0.37237548828125,0,0.01,-0.11,-0.6,1.89,9.6,29,0,0,3,2,0,4178,0,2016-08-22 15:03:02.618
628065,43.9375,-3.5,-11.1875,-0.92242431640625,-0.10205078125,0.00787353515625,0.37237548828125,-0.01,0.04,-0.08,-0.6,1.9,9.6,29,0,0,3,2,0,4179,0,2016-08-22 15:03:02.628
628075,43.9375,-3.5,-11.1875,-0.92242431640625,-0.10223388671875,0.008056640625,0.37237548828125,0.02,0.01,-0.02,-0.6,1.9,9.6,29,0,0,3,2,0,4180,0,2016-08-22 15:03:02.638
628085,43.9375,-3.5,-11.25,-0.92236328125,-0.1024169921875,0.0081787109375,0.3724365234375,0.03,0.03,0.01,-0.59,1.91,9.59,29,0,0,3,2,0,4181,0,2016-08-22 15:03:02.648
628095,43.9375,-3.5,-11.25,-0.92230224609375,-0.1025390625,0.00830078125,0.37249755859375,0.05,0.04,-0.04,-0.59,1.91,9.59,29,0,0,3,2,0,4182,0,2016-08-22 15:03:02.658
628105,43.9375,-3.4375,-11.25,-0.92230224609375,-0.1026611328125,0.0084228515625,0.37255859375,0.05,0.02,-0.11,-0.59,1.91,9.59,29,0,0,3,2,0,4183,0,2016-08-22 15:03:02.668
628115,44,-3.4375,-11.25,-0.9222412109375,-0.10272216796875,0.00848388671875,0.37261962890625,0.03,0,-0.08,-0.59,1.91,9.59,29,0,0,3,2,0,4184,0,2016-08-22 15:03:02.678
628125,44,-3.4375,-11.3125,-0.9222412109375,-0.102783203125,0.00848388671875,0.37261962890625,0.01,-0.01,0,-0.59,1.92,9.59,29,0,0,3,2,0,4185,0,2016-08-22 15:03:02.688
628135,44,-3.4375,-11.3125,-0.9222412109375,-0.10284423828125,0.008544921875,0.37261962890625,0.02,0,0.01,-0.59,1.92,9.59,29,0,0,3,2,0,4186,0,2016-08-22 15:03:02.698
628145,44,-3.4375,-11.3125,-0.9222412109375,-0.10284423828125,0.008544921875,0.37261962890625,0,0.03,0,-0.59,1.92,9.59,29,0,0,3,2,0,4187,0,2016-08-22 15:03:02.708
628155,44,-3.4375,-11.3125,-0.9222412109375,-0.10284423828125,0.008544921875,0.37261962890625,0.03,0.05,-0.12,-0.59,1.92,9.59,29,0,0,3,2,0,4188,0,2016-08-22 15:03:02.718
628165,44,-3.4375,-11.3125,-0.9222412109375,-0.10284423828125,0.008544921875,0.37261962890625,0.02,0.07,-0.05,-0.59,1.92,9.59,29,0,0,3,2,0,4189,0,2016-08-22 15:03:02.728
628175,44,-3.4375,-11.3125,-0.9222412109375,-0.10284423828125,0.008544921875,0.37261962890625,0.01,0.06,-0.01,-0.59,1.92,9.59,29,0,0,3,2,0,4190,0,2016-08-22 15:03:02.738
628185,44,-3.4375,-11.3125,-0.9222412109375,-0.10284423828125,0.008544921875,0.37261962890625,0.02,0.06,0,-0.59,1.92,9.59,29,0,0,3,2,0,4191,0,2016-08-22 15:03:02.748
628195,44,-3.4375,-11.3125,-0.9222412109375,-0.10284423828125,0.008544921875,0.37261962890625,0.01,0.02,0,-0.59,1.92,9.59,29,0,0,3,2,0,4192,0,2016-08-22 15:03:02.758
628205,44,-3.4375,-11.3125,-0.9222412109375,-0.10284423828125,0.008544921875,0.37261962890625,0,0.02,-0.17,-0.59,1.92,9.59,29,0,0,3,2,0,4193,0,2016-08-22 15:03:02.768
628215,44,-3.4375,-11.3125,-0.9222412109375,-0.10284423828125,0.008544921875,0.37261962890625,-0.02,0,-0.07,-0.59,1.92,9.59,29,0,0,3,2,0,4194,0,2016-08-22 15:03:02.778
628225,44,-3.4375,-11.3125,-0.9222412109375,-0.1029052734375,0.008544921875,0.37261962890625,0,-0.01,-0.07,-0.59,1.92,9.59,29,0,0,3,2,0,4195,0,2016-08-22 15:03:02.788
628235,44,-3.4375,-11.3125,-0.9222412109375,-0.10302734375,0.00860595703125,0.37261962890625,-0.01,0.01,0.04,-0.59,1.92,9.59,29,0,0,3,2,0,4196,0,2016-08-22 15:03:02.798
628245,44,-3.4375,-11.3125,-0.92218017578125,-0.10308837890625,0.00872802734375,0.37261962890625,0.03,0.05,-0.02,-0.59,1.92,9.59,29,0,0,3,2,0,4197,0,2016-08-22 15:03:02.808
628255,44,-3.4375,-11.3125,-0.92218017578125,-0.10321044921875,0.00872802734375,0.37261962890625,0.07,0.07,-0.14,-0.59,1.93,9.59,29,0,0,3,2,0,4198,0,2016-08-22 15:03:02.818
628265,44,-3.4375,-11.375,-0.92218017578125,-0.103271484375,0.0087890625,0.37261962890625,0.07,0.12,-0.11,-0.59,1.93,9.59,29,0,0,3,2,0,4199,0,2016-08-22 15:03:02.828
628275,44,-3.4375,-11.375,-0.92218017578125,-0.103271484375,0.0087890625,0.37261962890625,0.05,0.1,-0.01,-0.59,1.93,9.59,29,0,0,3,2,0,4200,0,2016-08-22 15:03:02.838
628285,44,-3.4375,-11.375,-0.92218017578125,-0.103271484375,0.0087890625,0.37261962890625,0.04,0.06,0.01,-0.59,1.93,9.59,29,0,0,3,2,0,4201,0,2016-08-22 15:03:02.848
628295,44,-3.4375,-11.375,-0.92218017578125,-0.10321044921875,0.00885009765625,0.3726806640625,0.02,0.04,0,-0.59,1.93,9.59,29,0,0,3,2,0,4202,0,2016-08-22 15:03:02.858
628305,44,-3.4375,-11.375,-0.922119140625,-0.10321044921875,0.0089111328125,0.372802734375,0.03,0.04,-0.12,-0.59,1.93,9.59,29,0,0,3,2,0,4203,0,2016-08-22 15:03:02.868
628315,44,-3.4375,-11.375,-0.92205810546875,-0.1031494140625,0.00897216796875,0.3729248046875,0,-0.01,-0.03,-0.59,1.93,9.59,29,0,0,3,2,0,4204,0,2016-08-22 15:03:02.878
628325,44,-3.4375,-11.375,-0.92205810546875,-0.10321044921875,0.00909423828125,0.37298583984375,0,-0.02,-0.02,-0.59,1.93,9.59,29,0,0,3,2,0,4205,0,2016-08-22 15:03:02.888
628335,44,-3.4375,-11.375,-0.92205810546875,-0.103271484375,0.00921630859375,0.37298583984375,0,-0.05,0,-0.58,1.93,9.59,29,0,0,3,2,0,4206,0,2016-08-22 15:03:02.898
628345,44,-3.375,-11.375,-0.9219970703125,-0.1033935546875,0.00933837890625,0.37298583984375,0.01,0,-0.08,-0.58,1.93,9.59,29,0,0,3,2,0,4207,0,2016-08-22 15:03:02.908
628355,44,-3.375,-11.4375,-0.9219970703125,-0.10357666015625,0.0093994140625,0.37298583984375,0.02,0.03,-0.1,-0.58,1.94,9.59,29,0,0,3,2,0,4208,0,2016-08-22 15:03:02.918
628365,44,-3.375,-11.4375,-0.9219970703125,-0.10369873046875,0.00946044921875,0.37298583984375,0.03,0.08,-0.06,-0.58,1.94,9.59,29,0,0,3,2,0,4209,0,2016-08-22 15:03:02.928
628375,44,-3.375,-11.4375,-0.9219970703125,-0.10382080078125,0.009521484375,0.37298583984375,0.03,0.06,-0.05,-0.58,1.94,9.59,29,0,0,3,2,0,4210,0,2016-08-22 15:03:02.938
628385,44,-3.375,-11.4375,-0.92193603515625,-0.10394287109375,0.0096435546875,0.37298583984375,0.02,0.06,-0.01,-0.58,1.94,9.59,29,0,0,3,2,0,4211,0,2016-08-22 15:03:02.948
628395,44,-3.375,-11.4375,-0.92193603515625,-0.10400390625,0.00970458984375,0.37298583984375,0.01,0.06,-0.03,-0.58,1.95,9.59,29,0,0,3,2,0,4212,0,2016-08-22 15:03:02.958
628405,44,-3.375,-11.4375,-0.92193603515625,-0.10394287109375,0.009765625,0.373046875,0.02,0.05,-0.12,-0.58,1.95,9.59,29,0,0,3,2,0,4213,0,2016-08-22 15:03:02.968
628415,44.0625,-3.375,-11.4375,-0.921875,-0.10394287109375,0.009765625,0.37310791015625,0.03,0,-0.07,-0.58,1.95,9.59,29,0,0,3,2,0,4214,0,2016-08-22 15:03:02.978
628425,44.0625,-3.375,-11.4375,-0.921875,-0.10394287109375,0.00970458984375,0.3731689453125,0.06,-0.01,-0.02,-0.58,1.95,9.59,29,0,0,3,2,0,4215,0,2016-08-22 15:03:02.988
628435,44.0625,-3.375,-11.4375,-0.921875,-0.10394287109375,0.00970458984375,0.37322998046875,0.06,-0.03,-0.02,-0.58,1.95,9.59,29,0,0,3,2,0,4216,0,2016-08-22 15:03:02.998
628445,44.0625,-3.375,-11.5,-0.92181396484375,-0.10400390625,0.009765625,0.37322998046875,0.06,-0.03,0,-0.58,1.95,9.59,29,0,0,3,2,0,4217,0,2016-08-22 15:03:03.008
628455,44.0625,-3.375,-11.5,-0.92181396484375,-0.1041259765625,0.009765625,0.37322998046875,0.04,-0.04,-0.11,-0.58,1.95,9.59,29,0,0,3,2,0,4218,0,2016-08-22 15:03:03.018
