EulerH,EulerR,EulerP,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,GravityX,GravityY,GravityZ,X_MeanAdjIntegral_0.995,Y_MeanAdjIntegral_0.995,Z_MeanAdjIntegral_0.995,GestureNumber,GestureName
70.5625,14.0625,-32.0625,-0.778869629,-0.146240234,0.260192871,0.551635742,-0.02,0.18,-0.05,2.39,5.04,8.05,0.701623039,0.102403378,0.124358256,0,Relax
70.4375,13.9375,-32.1875,-0.77947998,-0.148620605,0.25970459,0.550354004,-0.11,0,0.1,2.36,5.07,8.05,0.693850078,0.096065993,0.120168853,0,Relax
70.25,13.8125,-32.375,-0.779907227,-0.150817871,0.259521484,0.549194336,0.01,-0.08,0.12,2.34,5.1,8.03,0.683488332,0.08245732,0.123127899,0,Relax
70.3125,13.75,-32.4375,-0.779785156,-0.151489258,0.259460449,0.549255371,0.03,-0.03,0.12,2.33,5.11,8.03,0.676277579,0.065977436,0.132709985,0,Relax
70.5,13.75,-32.4375,-0.778686523,-0.150756836,0.25994873,0.55078125,-0.01,-0.04,-0.01,2.34,5.11,8.03,0.669199207,0.053457495,0.132052888,0,Relax
70.75,13.75,-32.4375,-0.777587891,-0.15032959,0.260070801,0.552368164,0,0.05,-0.09,2.33,5.1,8.03,0.667591558,0.050248849,0.116397766,0,Relax
70.6875,13.6875,-32.375,-0.777893066,-0.150634766,0.259643555,0.552062988,0.04,0.04,0.04,2.32,5.1,8.03,0.666488169,0.053128866,0.105044602,0,Relax
70.4375,13.6875,-32.375,-0.779174805,-0.151000977,0.259155273,0.550415039,0.01,-0.06,0.05,2.33,5.1,8.04,0.662268715,0.045316264,0.101723581,0,Relax
70.25,13.75,-32.3125,-0.780029297,-0.150695801,0.258972168,0.549377441,-0.06,-0.04,0.04,2.33,5.09,8.04,0.652532756,0.032861491,0.100477861,0,Relax
70.125,13.75,-32.25,-0.780761719,-0.150695801,0.258605957,0.548461914,-0.02,0.01,0.07,2.33,5.08,8.04,0.642028423,0.020856493,0.09791975,0,Relax
70.125,13.75,-32.25,-0.780822754,-0.150695801,0.258422852,0.548461914,-0.02,-0.02,0.1,2.33,5.08,8.05,0.635703426,0.007535867,0.097290349,0,Relax
70.1875,13.8125,-32.3125,-0.780456543,-0.150390625,0.259155273,0.548706055,-0.01,-0.03,-0.08,2.35,5.09,8.04,0.627890379,-0.00315654,0.090460367,0,Relax
70.3125,13.8125,-32.3125,-0.779907227,-0.150634766,0.259216309,0.549377441,0,0,0.06,2.34,5.09,8.04,0.623727836,-0.011042507,0.078198866,0,Relax
70.3125,13.8125,-32.375,-0.779724121,-0.150817871,0.25982666,0.549377441,0.07,-0.04,0.06,2.34,5.1,8.03,0.625956117,-0.011813561,0.074945782,0,Relax
70.3125,13.9375,-32.5,-0.779296875,-0.150756836,0.261047363,0.549377441,-0.01,0,-0.02,2.36,5.11,8.02,0.622323455,-0.005105663,0.067431302,0,Relax
70.3125,13.9375,-32.5,-0.77923584,-0.150634766,0.261291504,0.549377441,-0.01,-0.01,0.07,2.37,5.11,8.02,0.615255483,-0.001264285,0.061939844,0,Relax
70.375,13.9375,-32.4375,-0.779296875,-0.150268555,0.261047363,0.549499512,0.06,-0.09,-0.1,2.37,5.11,8.02,0.605471449,-0.005106197,0.053579668,0,Relax
70.375,13.8125,-32.375,-0.77923584,-0.150817871,0.259765625,0.550048828,0.08,0.12,0.08,2.34,5.1,8.03,0.59125366,-0.002652022,0.048943721,0,Relax
70.1875,13.75,-32.375,-0.780334473,-0.151306152,0.258789063,0.54876709,-0.03,0.03,-0.02,2.33,5.1,8.04,0.576901526,-0.001460495,0.043482218,0,Relax
69.8125,13.6875,-32.3125,-0.782226563,-0.152160645,0.258117676,0.546203613,-0.01,0.02,0.02,2.32,5.09,8.04,0.557371169,-0.005338489,0.041446106,0,Relax
69.5,13.75,-32.3125,-0.783691406,-0.152099609,0.25793457,0.544189453,-0.05,-0.16,0.11,2.34,5.09,8.04,0.535557928,-0.028748446,0.051157232,0,Relax
69.5625,13.875,-32.3125,-0.783508301,-0.151611328,0.258422852,0.544372559,-0.01,-0.06,0.03,2.35,5.08,8.04,0.509012469,-0.049418042,0.054262813,0,Relax
69.75,13.875,-32.375,-0.782470703,-0.151550293,0.259033203,0.545593262,-0.03,-0.02,0,2.35,5.09,8.04,0.482723417,-0.062003186,0.048787726,0,Relax
69.9375,13.8125,-32.4375,-0.781555176,-0.151794434,0.259338379,0.546691895,0.08,0.05,-0.03,2.34,5.1,8.03,0.461451859,-0.066447011,0.047927862,0,Relax
70.0625,13.8125,-32.5,-0.780883789,-0.152160645,0.25970459,0.547424316,0.02,0.03,-0.03,2.34,5.11,8.02,0.441104492,-0.062449974,0.044218306,0,Relax
70,13.8125,-32.5625,-0.780944824,-0.152709961,0.259887695,0.547058105,-0.03,0.07,0.03,2.34,5.12,8.02,0.419811963,-0.055239873,0.039211337,0,Relax
69.875,13.75,-32.5625,-0.781677246,-0.153259277,0.259338379,0.546081543,0,-0.12,0.03,2.33,5.12,8.02,0.399407967,-0.054060843,0.038854086,0,Relax
69.8125,13.6875,-32.5625,-0.781860352,-0.153991699,0.258911133,0.545837402,0.01,-0.06,0.06,2.32,5.13,8.02,0.378113864,-0.054495335,0.040038654,0,Relax
69.8125,13.6875,-32.625,-0.781860352,-0.15423584,0.258972168,0.545776367,0.01,0,0,2.32,5.13,8.02,0.358817933,-0.050083052,0.040222862,0,Relax
69.8125,13.6875,-32.625,-0.781799316,-0.15447998,0.259216309,0.545715332,0,-0.06,-0.03,2.32,5.14,8.02,0.339727261,-0.048202024,0.037544687,0,Relax
69.8125,13.625,-32.625,-0.781799316,-0.154663086,0.259155273,0.545654297,0,0,0.07,2.31,5.14,8.01,0.321516701,-0.045631661,0.040319506,0,Relax
69.8125,13.625,-32.6875,-0.781494141,-0.154663086,0.259338379,0.545959473,0,0.04,-0.02,2.31,5.14,8.01,0.304107185,-0.04547674,0.038533711,0,Relax
69.875,13.625,-32.6875,-0.781311035,-0.154663086,0.259216309,0.546264648,0.01,0.01,-0.01,2.31,5.14,8.01,0.289255468,-0.043255417,0.035344506,0,Relax
69.875,13.625,-32.6875,-0.78137207,-0.154724121,0.259155273,0.546264648,0.01,-0.02,0,2.31,5.14,8.01,0.274605953,-0.03818399,0.035209129,0,Relax
69.875,13.625,-32.6875,-0.78137207,-0.154785156,0.259094238,0.546264648,0.02,-0.02,0.07,2.31,5.14,8.02,0.259944686,-0.036369661,0.034408602,0,Relax
69.875,13.625,-32.6875,-0.78137207,-0.154907227,0.259216309,0.546142578,-0.03,-0.1,0.09,2.31,5.15,8.01,0.246158781,-0.036656211,0.036879752,0,Relax
69.9375,13.625,-32.75,-0.780883789,-0.154968262,0.25982666,0.546569824,0,0.05,-0.01,2.31,5.15,8.01,0.231665314,-0.033773891,0.038760014,0,Relax
70,13.6875,-32.75,-0.780700684,-0.154846191,0.260009766,0.546691895,0.01,0.09,-0.02,2.32,5.15,8.01,0.21913773,-0.029856074,0.031722899,0,Relax
70,13.625,-32.75,-0.780761719,-0.154785156,0.25982666,0.54675293,-0.02,-0.04,0.01,2.31,5.15,8.01,0.208915709,-0.02612584,0.028340299,0,Relax
69.9375,13.625,-32.75,-0.780761719,-0.154907227,0.25982666,0.546691895,0.02,0,0.07,2.31,5.16,8.01,0.198782587,-0.028562015,0.030801542,0,Relax
70,13.6875,-32.8125,-0.780639648,-0.155029297,0.260253906,0.546630859,0,-0.07,-0.01,2.32,5.16,8,0.185986093,-0.025532643,0.030831235,0,Relax
70,13.6875,-32.8125,-0.780639648,-0.155090332,0.260253906,0.546630859,0.03,0.07,0.03,2.32,5.16,8,0.176129963,-0.022653301,0.026738968,0,Relax
70,13.6875,-32.8125,-0.780639648,-0.155090332,0.260314941,0.546630859,-0.02,0.02,-0.03,2.32,5.16,8,0.1695324,-0.020148088,0.025588935,0,Relax
69.9375,13.6875,-32.8125,-0.780700684,-0.154968262,0.260253906,0.546569824,-0.04,0.01,0,2.32,5.16,8,0.160744941,-0.017541408,0.022990352,0,Relax
69.9375,13.6875,-32.8125,-0.780639648,-0.155334473,0.260314941,0.546508789,-0.03,0.04,0.04,2.32,5.16,8,0.151238281,-0.019138624,0.02080253,0,Relax
69.9375,13.625,-32.8125,-0.780761719,-0.155395508,0.260192871,0.546447754,0.03,-0.05,0,2.31,5.16,8,0.142905693,-0.017406091,0.021899751,0,Relax
69.9375,13.625,-32.8125,-0.780700684,-0.155578613,0.260314941,0.546386719,0.04,-0.02,-0.03,2.31,5.17,8,0.135574779,-0.018032249,0.022252427,0,Relax
69.9375,13.5625,-32.875,-0.780822754,-0.15625,0.260131836,0.546142578,0,-0.02,-0.03,2.3,5.17,8,0.129067928,-0.017000107,0.020321958,0,Relax
69.875,13.5625,-32.875,-0.780883789,-0.156433105,0.259765625,0.546081543,-0.06,-0.04,0.02,2.3,5.17,8,0.121380586,-0.01650476,0.021318765,0,Relax
69.8125,13.5625,-32.875,-0.78125,-0.156433105,0.259765625,0.545654297,0.02,-0.04,0,2.3,5.17,8,0.115007566,-0.016011824,0.022382921,0,Relax
69.75,13.625,-32.9375,-0.781433105,-0.156677246,0.260131836,0.545166016,-0.04,-0.07,-0.01,2.31,5.18,7.99,0.106260149,-0.017203204,0.021801014,0,Relax
69.75,13.5625,-32.9375,-0.781494141,-0.157043457,0.260192871,0.544921875,-0.03,-0.03,-0.01,2.3,5.18,7.99,0.097860715,-0.021987617,0.020317024,0,Relax
69.8125,13.4375,-33,-0.781066895,-0.158203125,0.259765625,0.545349121,0,0.05,-0.08,2.28,5.2,7.99,0.093078453,-0.029760901,0.013506616,0,Relax
69.9375,13.0625,-33,-0.780700684,-0.16015625,0.257080078,0.546630859,0.2,-0.08,-0.3,2.21,5.2,8,0.090338205,-0.031664634,-0.000678586,0,Relax
69.5,11.9375,-28.75,-0.791687012,-0.139282227,0.227539063,0.549621582,2.89,1.49,-2.05,2.03,4.61,8.41,0.23038558,0.024191721,-0.082353201,3,ScrewIn
62.1875,5,-10.375,-0.851806641,-0.054504395,0.084289551,0.514160156,-1.1,0.37,-0.42,0.85,1.76,9.6,0.286860679,-0.011772725,-0.162990026,3,ScrewIn
50.4375,-8.6875,12.5,-0.89654541,0.065002441,-0.11541748,0.422607422,-2.02,-0.25,-0.15,-1.49,-2.09,9.46,0.076203907,-0.055804543,-0.164098732,3,ScrewIn
38.4375,-23.375,35.9375,-0.881347656,0.202209473,-0.296142578,0.307739258,-1.24,0.09,0.5,-3.89,-5.28,7.28,-0.084329867,-0.048935451,-0.136351042,3,ScrewIn
30.875,-31.375,50,-0.848022461,0.27947998,-0.384399414,0.23449707,-0.3,-0.57,1.05,-5.1,-6.41,5.37,-0.143189051,-0.11518917,-0.031131122,3,ScrewIn
30.4375,-30.8125,51.75,-0.844055176,0.29486084,-0.384277344,0.230102539,0.04,0.47,-0.48,-5.03,-6.61,5.2,-0.13117621,-0.065708367,-0.034046127,3,ScrewIn
30.3125,-30,52.875,-0.842041016,0.307006836,-0.380371094,0.228149414,-0.11,0.18,-0.34,-4.9,-6.77,5.11,-0.124046197,-0.04040855,-0.057155628,3,ScrewIn
30.9375,-29.0625,52.875,-0.84197998,0.310180664,-0.374694824,0.233276367,-0.17,0.63,-0.19,-4.76,-6.83,5.16,-0.134115753,0.020318458,-0.067094101,3,ScrewIn
31.4375,-28.5,52.6875,-0.842346191,0.31036377,-0.370727539,0.23815918,0.06,0.45,-0.32,-4.67,-6.85,5.22,-0.124953904,0.060232259,-0.098415461,3,ScrewIn
33,-28.0625,52.25,-0.841125488,0.304321289,-0.370422363,0.250488281,-0.12,0.31,-0.1,-4.61,-6.83,5.29,-0.116383578,0.100270705,-0.111827627,3,ScrewIn
36.3125,-26.6875,48.4375,-0.850219727,0.269348145,-0.351318359,0.284790039,0.33,-1.24,-0.24,-4.35,-6.45,5.96,-0.103005654,0.019240443,-0.108369644,3,ScrewIn
46.625,-21.4375,23.5,-0.883972168,0.101928711,-0.251037598,0.38104248,-0.74,-0.98,-2.08,-3.45,-2.98,8.67,-0.109915966,-0.120724879,-0.125912897,3,ScrewIn
57.1875,-12.4375,-17.4375,-0.862731934,-0.183532715,-0.025146484,0.470581055,-0.16,4.94,-3.08,-1.99,3.13,9.07,-0.163560636,0.043275764,-0.42353222,3,ScrewIn
62.8125,-7.25,-16.875,-0.842285156,-0.15826416,0.021240234,0.514892578,-0.13,-0.95,0.37,-1.17,2.82,9.31,-0.161528011,0.129893773,-0.457895721,3,ScrewIn
68.3125,-3.875,-18.25,-0.81628418,-0.150512695,0.060424805,0.554382324,-0.23,-1.34,0.8,-0.63,3.07,9.29,-0.15160879,0.172861831,-0.386055326,3,ScrewIn
71.4375,-1.375,-23.125,-0.795166016,-0.170043945,0.107055664,0.572143555,0.09,-0.2,0.47,-0.2,3.9,8.99,-0.135743681,0.158532047,-0.289562126,0,Relax
73.25,0.6875,-26.3125,-0.78137207,-0.179016113,0.140930176,0.580993652,0.08,-0.39,0.7,0.15,4.39,8.76,-0.120501389,0.08268055,-0.181894625,0,Relax
75.3125,2.6875,-29.0625,-0.766113281,-0.18371582,0.172485352,0.591247559,0.66,-0.05,0.48,0.49,4.79,8.54,-0.095957142,0.042367774,-0.116583181,0,Relax
76.1875,4.375,-29.6875,-0.760070801,-0.176879883,0.189208984,0.596008301,0.47,0.83,-0.37,0.78,4.83,8.49,-0.030222861,0.072372282,-0.08938986,0,Relax
76.0625,6.125,-29.5625,-0.760375977,-0.16595459,0.200134277,0.595214844,0.37,0.33,-0.63,1.08,4.82,8.47,0.016300474,0.100608557,-0.115051245,0,Relax
75.25,7.5,-29.9375,-0.763366699,-0.16217041,0.210571289,0.588745117,0.17,-0.07,-0.38,1.28,4.85,8.42,0.04298926,0.096548612,-0.138191753,0,Relax
74.5,8,-30.25,-0.766540527,-0.16217041,0.214599609,0.583190918,0,-0.17,-0.25,1.37,4.89,8.38,0.050306589,0.071151938,-0.15221138,0,Relax
74,7.9375,-30.4375,-0.768676758,-0.164672852,0.214538574,0.579650879,0.06,-0.18,-0.06,1.36,4.92,8.37,0.052991092,0.051620083,-0.149001319,0,Relax
73.5625,7.5625,-30.375,-0.771118164,-0.167358398,0.21081543,0.576965332,0,-0.2,0.18,1.29,4.91,8.38,0.056349987,0.047994521,-0.124253506,0,Relax
73.1875,7.375,-30.1875,-0.773498535,-0.168151855,0.208251953,0.574523926,0,-0.34,0.24,1.26,4.89,8.4,0.056182367,0.031427377,-0.086886615,0,Relax
73.25,7.375,-30.125,-0.773071289,-0.167358398,0.208251953,0.575317383,-0.05,-0.11,0.22,1.26,4.88,8.4,0.056000125,0.009752777,-0.057268488,0,Relax
73,7.5625,-30,-0.774658203,-0.16595459,0.208435059,0.573547363,3.21,0.14,0.74,1.3,4.86,8.41,0.199346505,0.01998113,-0.005929786,1,Push
71.3125,6.8125,-29.25,-0.784606934,-0.16809082,0.196472168,0.563476563,7.13,-1.61,-0.83,1.16,4.75,8.49,0.739929693,-0.004438723,0.062066623,1,Push
71.25,-0.625,-25.75,-0.792053223,-0.184753418,0.125427246,0.56817627,-1.27,-1.23,-1.55,-0.11,4.26,8.82,0.920193221,-0.037866377,0.080131331,1,Push
76.25,-12.125,-22.25,-0.76739502,-0.216003418,0.032775879,0.602844238,-4.68,-0.38,-1.67,-2.06,3.63,8.87,0.422764471,-0.054051402,-0.027474211,1,Push
80.3125,-17.5625,-20.5625,-0.743225098,-0.231933594,-0.007446289,0.627502441,-1.14,-0.47,-1.33,-2.96,3.28,8.75,0.161778125,-0.071097533,-0.185310458,1,Push
81.1875,-18.8125,-19.875,-0.738037109,-0.234191895,-0.018432617,0.632568359,-0.61,-0.77,-0.56,-3.17,3.16,8.72,0.086023277,-0.102706263,-0.256337603,1,Push
81.3125,-19.5,-19.6875,-0.736694336,-0.23638916,-0.023681641,0.633117676,-0.25,-0.5,-0.07,-3.27,3.12,8.69,0.051884805,-0.139979882,-0.245963379,1,Push
81.0625,-19.6875,-19.6875,-0.737915039,-0.237426758,-0.025756836,0.631225586,-0.38,-0.3,0.22,-3.31,3.11,8.68,0.023773761,-0.159328537,-0.211620585,1,Push
80.1875,-18.125,-22.0625,-0.741516113,-0.24432373,-0.004333496,0.62487793,-1.37,-0.46,-1.02,-3.05,3.5,8.63,-0.043599872,-0.177351813,-0.226393793,1,Push
78.5625,-14.4375,-26.9375,-0.74810791,-0.258605957,0.049377441,0.609069824,-2.37,-1.1,-0.62,-2.36,4.38,8.44,-0.239643591,-0.179612143,-0.341115395,1,Push
76.25,-7.5,-32.6875,-0.755432129,-0.258666992,0.12322998,0.589294434,-0.97,0.2,-0.86,-1.16,5.25,8.19,-0.401049722,-0.124875288,-0.415511009,1,Push
71.0625,-1.3125,-32.3125,-0.785461426,-0.231323242,0.152832031,0.553344727,0.37,-0.19,0.84,-0.15,5.22,8.29,-0.416722478,-0.114488194,-0.393643758,1,Push
64.1875,1.25,-29.125,-0.820678711,-0.208129883,0.146057129,0.51171875,2.48,0.31,1.06,0.26,4.81,8.53,-0.214167467,-0.212264599,-0.224348819,1,Push
63.0625,3.375,-30.125,-0.822631836,-0.205627441,0.161987305,0.504699707,2.27,0.4,0.67,0.61,4.95,8.44,0.029747291,-0.151651468,-0.094943916,1,Push
63.5,5.6875,-31.9375,-0.81652832,-0.205810547,0.188354492,0.505432129,2.33,-0.57,0.46,1.01,5.17,8.26,0.246374184,-0.173743247,-0.030622814,1,Push
63.25,7.6875,-32.1875,-0.816223145,-0.197814941,0.204345703,0.502868652,0.62,-0.18,-0.29,1.35,5.19,8.2,0.345178219,-0.224182813,0.006432147,0,Relax
63.6875,8.75,-32.5,-0.813049316,-0.193237305,0.214355469,0.505615234,-0.43,-0.27,0.03,1.5,5.21,8.16,0.32355746,-0.206667737,-0.000699984,0,Relax
64.125,8.75,-33.1875,-0.809814453,-0.197570801,0.218017578,0.507568359,-0.44,0.24,0.01,1.48,5.3,8.11,0.260283692,-0.184101519,0.010055381,0,Relax
64.0625,8.375,-33,-0.810668945,-0.198669434,0.214355469,0.507324219,-0.19,-0.06,0.13,1.42,5.28,8.13,0.212951314,-0.173894516,0.038516011,0,Relax
63.9375,8.4375,-32.75,-0.811767578,-0.196350098,0.213378906,0.506835938,0.26,-0.12,-0.33,1.45,5.24,8.15,0.211288729,-0.168915194,0.031689663,0,Relax
63.5625,8.625,-32.5625,-0.813598633,-0.195129395,0.213256836,0.504516602,0.2,-0.21,0,1.47,5.22,8.16,0.21108305,-0.156703328,0.023994213,0,Relax
63.1875,8.5,-32.6875,-0.815185547,-0.197509766,0.212219238,0.501464844,0.14,-0.22,0.37,1.45,5.24,8.15,0.215772707,-0.153924787,0.057455959,0,Relax
62.8125,8.25,-32.625,-0.816833496,-0.198852539,0.209777832,0.499206543,0.17,-0.09,0.17,1.41,5.23,8.16,0.211209006,-0.149951349,0.079760471,0,Relax
62.6875,8.25,-32.5,-0.817871094,-0.197998047,0.20892334,0.49822998,0.07,0.16,0.09,1.41,5.21,8.18,0.209102053,-0.134730607,0.096669094,0,Relax
62.5,8.875,-32.4375,-0.81854248,-0.195068359,0.21270752,0.496704102,0.12,0.13,-0.09,1.51,5.2,8.17,0.200676059,-0.118583978,0.099940341,0,Relax
62.3125,9.25,-32.625,-0.818725586,-0.194274902,0.216247559,0.495117188,-0.02,0.14,0.09,1.58,5.21,8.14,0.202750342,-0.10500452,0.098615433,0,Relax
62.25,9.5625,-32.625,-0.818786621,-0.193115234,0.218322754,0.494628906,0.18,-0.14,0.05,1.63,5.21,8.14,0.199699678,-0.101510132,0.109504944,0,Relax
62.0625,9.8125,-32.625,-0.819274902,-0.192016602,0.220214844,0.493408203,-0.06,0,-0.04,1.68,5.21,8.13,0.186220476,-0.094958944,0.110047281,0,Relax
61.9375,10,-32.75,-0.819641113,-0.192199707,0.221740723,0.492004395,0.14,-0.04,0,1.71,5.22,8.11,0.180455417,-0.089478858,0.10789612,0,Relax
61.5,10.1875,-33.1875,-0.8203125,-0.195251465,0.224182129,0.488586426,0.22,-0.04,-0.09,1.73,5.28,8.07,0.185246814,-0.085953848,0.106799859,0,Relax
61.375,10.4375,-33.625,-0.819946289,-0.196777344,0.227783203,0.486877441,0.15,0.05,0.03,1.78,5.33,8.02,0.181560952,-0.076385381,0.109829717,0,Relax
61.25,10.6875,-33.9375,-0.819641113,-0.198364258,0.230834961,0.485351563,0.01,0.17,0.08,1.82,5.38,7.99,0.174126123,-0.062346773,0.125453687,0,Relax
60.9375,10.875,-33.875,-0.820983887,-0.19744873,0.231689453,0.483032227,0.07,0.18,0.06,1.86,5.37,7.98,0.158695964,-0.050898615,0.141672087,0,Relax
60.75,11.0625,-33.6875,-0.82208252,-0.195617676,0.231384277,0.481994629,-0.09,0.02,-0.02,1.88,5.34,8,0.135094588,-0.047942825,0.145956492,0,Relax
60.625,10.875,-33.3125,-0.823547363,-0.194396973,0.228210449,0.481567383,0,-0.03,0.01,1.85,5.29,8.04,0.115540021,-0.049485101,0.148728008,0,Relax
60.625,10.6875,-33.0625,-0.824157715,-0.19342041,0.225769043,0.482055664,0.07,-0.09,0.04,1.82,5.26,8.07,0.106308755,-0.047342779,0.152076156,0,Relax
60.75,10.5625,-32.875,-0.823974609,-0.192443848,0.224060059,0.483520508,0,-0.15,0.14,1.79,5.23,8.09,0.093697558,-0.037515873,0.149612847,0,Relax
60.8125,10.4375,-32.8125,-0.823974609,-0.192504883,0.223205566,0.483947754,0.09,-0.2,-0.05,1.77,5.22,8.1,0.085265844,-0.031536289,0.14005033,0,Relax
60.9375,10.25,-32.875,-0.823547363,-0.193481445,0.222412109,0.484619141,0.07,0,-0.09,1.75,5.24,8.1,0.075668473,-0.023801648,0.130839113,0,Relax
61.0625,10,-33,-0.822814941,-0.195861816,0.221130371,0.485473633,0.09,0.07,-0.16,1.69,5.27,8.09,0.071246072,-0.014585234,0.115074018,0,Relax
60.375,9.375,-32.875,-0.826171875,-0.199157715,0.215209961,0.481079102,-0.09,1.7,-1.07,1.59,5.25,8.12,0.068101761,0.078520565,0.051149564,7,DragLeft
53.5,8.9375,-30.9375,-0.858154297,-0.199707031,0.19128418,0.432556152,-0.93,2.92,-0.8,1.52,4.98,8.3,-0.010278048,0.350747657,-0.046374487,7,DragLeft
37.375,9,-26.1875,-0.91986084,-0.187011719,0.148498535,0.311157227,-1.14,1.57,0.15,1.53,4.28,8.68,-0.114036811,0.525572281,-0.041742972,7,DragLeft
17.6875,8.75,-20.1875,-0.969970703,-0.16015625,0.103515625,0.151184082,-1.58,-1.71,1.01,1.49,3.35,9.09,-0.278071539,0.392623574,0.025779988,7,DragLeft
2.875,8.125,-16.3125,-0.987060547,-0.139038086,0.075439453,0.025268555,-1.03,-1.98,0.36,1.39,2.72,9.31,-0.392439827,0.174670586,0.065228337,7,DragLeft
356.375,7.5,-14.3125,-0.989624023,-0.126098633,0.062011719,-0.030883789,-0.38,-1.84,0.41,1.28,2.4,9.41,-0.42941592,-0.064632937,0.129774585,7,DragLeft
357.25,7.4375,-13.625,-0.990539551,-0.119689941,0.063049316,-0.023620605,-0.32,0.31,-0.04,1.27,2.29,9.44,-0.447524838,-0.088571031,0.163709886,7,DragLeft
0.25,8.3125,-14.375,-0.989501953,-0.124450684,0.073608398,0.002319336,-0.34,0.26,0.19,1.42,2.41,9.39,-0.456979064,-0.042327742,0.146506978,7,DragLeft
4.25,9.0625,-14.6875,-0.988037109,-0.123901367,0.084350586,0.036865234,-0.27,-1.25,0.18,1.54,2.46,9.36,-0.45641951,-0.081275317,0.138027355,7,DragLeft
11.1875,9.3125,-15.3125,-0.983093262,-0.12322998,0.094665527,0.096801758,-0.48,-1.54,0.47,1.59,2.55,9.33,-0.469175485,-0.228137708,0.177016436,7,DragLeft
22.875,9.5625,-14.9375,-0.968444824,-0.109436035,0.108032227,0.196105957,-1.05,-1.07,0.92,1.63,2.49,9.34,-0.517765139,-0.320488257,0.25494893,7,DragLeft
38.125,10.375,-18.3125,-0.929260254,-0.118652344,0.13848877,0.321289063,-1.08,1,-0.25,1.77,3.03,9.15,-0.594119362,-0.314355522,0.264329957,7,DragLeft
52.625,10.3125,-22.4375,-0.875732422,-0.131591797,0.167724609,0.433166504,-1.06,1.28,-0.57,1.76,3.68,8.91,-0.663991569,-0.216795127,0.222556853,7,DragLeft
63.75,9.5,-27.3125,-0.82232666,-0.153198242,0.196166992,0.511657715,-0.39,1.78,-1.43,1.62,4.43,8.59,-0.68884861,-0.026490691,0.133065857,7,DragLeft
69.25,8.4375,-30.625,-0.791381836,-0.172058105,0.212219238,0.546936035,0.19,1.44,-0.74,1.44,4.94,8.34,-0.6468598,0.174472579,0.033131276,7,DragLeft
69.6875,7.875,-31.8125,-0.787353516,-0.182617188,0.214294434,0.548461914,0.29,0.09,0.22,1.34,5.12,8.25,-0.580662682,0.235179342,0.024115436,0,Relax
69.25,7.625,-32.125,-0.788757324,-0.186767578,0.213806152,0.545227051,0.06,-0.37,0.42,1.31,5.17,8.22,-0.521614823,0.223339431,0.058000677,0,Relax
69.1875,7.8125,-32.5625,-0.788452148,-0.188659668,0.216796875,0.543823242,0.01,0.01,0.13,1.34,5.22,8.18,-0.47391099,0.207785444,0.07888004,0,Relax
69,8.0625,-32.75,-0.788696289,-0.188903809,0.219177246,0.542419434,0.27,0,-0.22,1.38,5.25,8.16,-0.426511884,0.192484241,0.072373162,0,Relax
68.4375,7.875,-32.4375,-0.792053223,-0.189147949,0.215454102,0.539001465,0.18,-0.02,-0.04,1.34,5.21,8.19,-0.385809365,0.196148805,0.038656774,0,Relax
68.0625,7.625,-32.3125,-0.794128418,-0.190490723,0.212585449,0.536499023,0.23,-0.36,0.62,1.3,5.2,8.2,-0.334181378,0.168254731,0.066557096,0,Relax
68.3125,7.9375,-32.25,-0.79309082,-0.187561035,0.214660645,0.538269043,0,-0.1,0,1.35,5.18,8.21,-0.308199199,0.144286302,0.08485264,0,Relax
68.5625,8.1875,-32.1875,-0.791687012,-0.185668945,0.216674805,0.540161133,0.04,-0.05,-0.34,1.39,5.17,8.2,-0.291760137,0.146976238,0.057776434,0,Relax
68.4375,8.25,-32.3125,-0.792297363,-0.185913086,0.21697998,0.5390625,0,-0.13,-0.12,1.4,5.18,8.2,-0.265827177,0.151935959,0.03558972,0,Relax
67.9375,8.125,-32.125,-0.795043945,-0.186523438,0.21472168,0.535766602,0.14,-0.19,0,1.38,5.16,8.22,-0.234393187,0.15439405,0.023571185,0,Relax
67.5,8,-32.0625,-0.797180176,-0.187561035,0.212890625,0.532958984,0.26,-0.24,0.36,1.36,5.16,8.22,-0.186840075,0.126958506,0.043519681,0,Relax
67.5625,8.1875,-32.125,-0.796691895,-0.186889648,0.214904785,0.53302002,0.07,0.03,0.03,1.41,5.17,8.21,-0.149253094,0.124702505,0.063120555,0,Relax
67.5,8.625,-32.1875,-0.796508789,-0.185058594,0.218322754,0.532592773,0.15,0.12,-0.18,1.47,5.17,8.2,-0.120654669,0.132839814,0.053268425,0,Relax
67.1875,8.875,-32.1875,-0.797912598,-0.184387207,0.219604492,0.530212402,-0.01,0.07,-0.14,1.51,5.16,8.19,-0.089853962,0.122791017,0.029957743,0,Relax
66.6875,8.875,-32.0625,-0.800598145,-0.184082031,0.218078613,0.526916504,0.66,-0.06,0.13,1.52,5.14,8.2,-0.056594526,0.125473393,0.039737156,1,Push
65.25,10,-35.6875,-0.798828125,-0.205688477,0.240661621,0.511474609,3.65,1.53,0.78,1.7,5.63,7.84,0.219369928,0.166131668,0.129236159,1,Push
62.6875,12,-32.875,-0.814758301,-0.180969238,0.238342285,0.496582031,4.76,-1.34,-1.6,2.04,5.21,8.04,0.651294797,0.076992199,0.11254735,1,Push
